Left Belt Velocity Profile:
0.0,0.25,0.5,0.75,1.0,1.0
Right Belt Velocity Profile:
0.0,0.25,0.5,0.75,1.0,1.0
Incline Angle
0
FrameNumber,Rfz,Lfz,RHS,LHS,RTO,LTO,Pause,RBSsent,LBSsent,RBSread,LBSread,incang_read
13092,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13093,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13094,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13095,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13096,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13097,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13098,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13099,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13100,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13101,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13102,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13103,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13104,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13105,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13106,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13107,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13108,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13109,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13110,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13111,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13112,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13113,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13114,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13115,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13116,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13117,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13118,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13119,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13120,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13121,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13122,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13123,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13124,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13125,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13126,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13127,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13128,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13129,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13130,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13131,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13132,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13133,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13134,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13135,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13136,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13137,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13138,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13139,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13140,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13141,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13142,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13143,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13144,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13145,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13146,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13147,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13148,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13149,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13150,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13151,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13152,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13153,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13154,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13155,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13156,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13157,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13158,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13159,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13160,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13161,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13162,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13163,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13164,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13165,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13166,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13167,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13168,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13169,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13170,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13171,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13172,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13173,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13174,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13175,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13176,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13177,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13178,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13179,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13180,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13181,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13182,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13183,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13184,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13185,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13186,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13187,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13188,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13189,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13190,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13191,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13192,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13193,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13194,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13195,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13196,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13197,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13198,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13199,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13200,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13201,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13202,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13203,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13204,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13205,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13206,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13207,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13208,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13209,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13210,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13211,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13212,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13213,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13214,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13215,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13216,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13217,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13218,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13219,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13220,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13221,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13222,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13223,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13224,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13225,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13226,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13227,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13228,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13229,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13230,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13231,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13232,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13233,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13234,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13235,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13236,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13237,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13238,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13239,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13240,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13241,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13242,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13243,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13244,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13245,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13246,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13247,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13248,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13249,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13250,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13251,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13252,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13253,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13254,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13255,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13256,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13257,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13258,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13259,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13260,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13261,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13262,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13263,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13264,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13265,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13266,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13267,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13268,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13269,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13270,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13271,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13272,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13273,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13274,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13275,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13276,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13277,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13278,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13279,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13280,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13281,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13282,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13283,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13284,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13285,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13286,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13287,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13288,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13289,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13290,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13291,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13292,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13293,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13294,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13295,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13296,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13297,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13298,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13299,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13300,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13301,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13302,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13303,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13304,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13305,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13306,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13307,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13308,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13309,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13310,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13311,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13312,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13313,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13314,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13315,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13316,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13317,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13318,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13319,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13320,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13321,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13322,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13323,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13324,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13325,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13326,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13327,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13328,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13329,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13330,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13331,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13332,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13333,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13334,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13335,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13336,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13337,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13338,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13339,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13340,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13341,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13342,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13343,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13344,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13345,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13346,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13347,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13348,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13349,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13350,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13351,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13352,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13353,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13354,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13355,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13356,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13357,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13358,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13359,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13360,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13361,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13362,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13363,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13364,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13365,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13366,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13367,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13368,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13369,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13370,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13371,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13372,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13373,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13374,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
13375,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13376,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
13377,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
