Left Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Right Belt Velocity Profile:
0.0,0.050000000000000003,0.10000000000000001,0.15000000000000002,0.20000000000000001,0.25,0.30000000000000004,0.35000000000000003,0.40000000000000002,0.45000000000000001,0.5,0.55000000000000004,0.59999999999999998,0.64999999999999991,0.69999999999999996,0.75,0.80000000000000004,0.84999999999999998,0.90000000000000002,0.94999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Incline Angle
0
FrameNumber,Rfz,Lfz,RHS,LHS,RTO,LTO,Pause,RBSsent,LBSsent,RBSread,LBSread,incang_read
20263,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20264,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20265,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20266,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20267,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20268,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20269,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20270,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20271,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20272,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20273,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20274,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20275,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20276,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20277,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20278,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20279,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20280,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20281,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20282,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20283,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20284,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20285,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20286,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20287,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20288,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20289,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20290,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20291,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20292,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20293,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20294,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20295,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20296,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20297,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20298,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20299,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20300,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20301,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20302,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20303,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20304,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20305,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20306,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20307,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20308,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20309,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20310,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20311,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20312,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20313,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20314,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20315,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20316,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20317,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20318,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20319,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20320,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20321,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20322,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20323,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20324,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20325,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20326,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20327,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20328,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20329,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20330,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20331,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20332,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20333,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20334,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20335,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20336,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20337,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20338,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20339,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20340,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20341,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20342,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20343,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20344,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20345,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20346,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20347,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20348,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20349,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20350,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20351,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20352,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20353,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20354,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20355,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20356,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20357,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20358,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20359,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20360,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20361,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20362,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20363,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20364,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20365,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20366,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20367,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20368,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20369,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20370,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20371,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20372,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20373,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20374,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20375,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20376,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20377,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20378,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20379,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20380,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20381,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20382,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20383,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20384,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20385,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20386,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20387,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20388,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20389,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20390,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20391,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20392,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20393,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20394,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20395,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20396,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20397,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20398,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20399,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20400,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20401,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20402,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20403,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20404,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20405,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20406,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20407,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20408,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20409,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20410,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20411,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20412,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20413,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20414,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20415,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20416,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20417,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20418,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20419,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20420,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20421,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20422,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20423,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20424,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20425,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20426,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20427,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20428,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20429,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20430,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20431,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20432,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20433,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20434,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20435,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20436,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20437,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20438,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20439,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20440,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20441,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20442,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20443,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20444,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20445,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20446,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20447,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20448,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20449,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20450,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20451,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20452,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20453,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20454,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20455,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20456,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20457,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20458,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20459,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20460,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20461,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20462,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20463,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20464,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20465,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20466,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20467,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20468,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20469,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20470,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20471,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20472,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20473,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20474,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20475,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20476,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20477,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20478,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20479,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20480,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20481,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20482,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20483,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20484,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20485,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20486,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20487,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20488,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20489,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20490,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20491,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20492,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20493,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20494,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20495,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20496,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20497,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20498,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20499,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20500,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20501,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20502,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20503,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20504,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20505,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20506,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20507,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20508,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20509,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20510,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20511,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20512,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20513,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20514,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20515,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20516,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20517,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20518,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20519,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20520,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20521,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20522,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20523,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20524,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20525,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20526,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20527,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20528,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20529,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20530,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20531,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20532,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20533,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20534,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20535,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20536,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20537,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20538,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20539,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20540,0.0,0.0,0,0,0,0,0,nan,nan,0,0,0
20541,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20542,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20543,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20544,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20545,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
20546,0.0,0.0,0,0,0,0,0,nan,nan,nan,nan,nan
